ID,STATE,X,Y
3216,NJ,-74.6133203,40.5677875
3217,NJ,-74.0635408,40.7734908
3218,NJ,-74.0320418,40.7710178
3219,NJ,-74.0284792,40.7593754
3220,NJ,-74.1286424,40.6619036
3221,NJ,-74.0719649,40.7172039
3222,NJ,-74.2960127,40.4850815
3223,NJ,-74.4485242,40.1423559
3224,NJ,-74.6110855,40.5668311
3225,NJ,-74.0073691,40.8215509
3226,NJ,-74.6166853,40.571217
3227,NJ,-74.2915788,40.9475816
3228,NY,-73.8391338,40.9121361
3229,NY,-73.8445491,40.9133763
3230,NY,-73.8374669,40.9060136
3231,NJ,-74.5271513,41.0211403
3232,NJ,-74.538278,40.9010188
3233,NY,-73.4349379,40.6684547
3234,NJ,-74.3689473,41.1270293
3235,NJ,-74.5552995,40.668713
3236,NJ,-74.1693972,40.8699871
3237,NJ,-74.1405985,40.8319035
3238,NJ,-74.4917785,40.856822
3239,NJ,-74.4593867,41.0548667
3240,NJ,-74.1738479,40.9241195
3241,NJ,-74.2891672,41.0494101
3242,NJ,-74.4930711,40.7934633
3243,NJ,-74.1844455,40.9099369
3244,NJ,-74.4791276,40.8733465
3245,NJ,-74.4713974,40.9853808
3246,NJ,-74.1815249,40.9570965
3247,NJ,-74.4950045,40.9481742
3248,NJ,-73.9948555,40.8275258
3249,NJ,-74.5534431,40.8660765
3250,NJ,-74.5487463,40.8298285
3251,NJ,-74.6157528,40.8293032
3252,NJ,-73.9938024,40.3039062
3253,NJ,-74.188922,40.9506912
3254,NJ,-74.518669,40.8329566
3255,NJ,-74.3801271,41.0412068
3256,NJ,-74.3827612,40.8796067
3257,NY,-73.5404298,40.6835356
3258,NJ,-74.3083229,40.0267436
3259,NJ,-74.0819802,40.8956996
3260,NJ,-74.4819296,40.8032557
3261,NJ,-74.2513727,40.281613
3262,NJ,-74.2938632,40.9680317
3263,NJ,-74.4227532,40.4972583
3264,NJ,-74.166043,40.2703354
3265,NJ,-74.4256027,40.7963441
3266,NJ,-74.3545899,40.8602167
3267,NJ,-74.0614616,40.3262879
3268,NJ,-74.5640721,39.9063138
3269,NJ,-74.559262,40.8855736
3270,NJ,-74.5745664,40.8318828
3271,NJ,-74.3418988,40.8594399
3272,NJ,-74.5624977,40.0469205
3273,NJ,-74.4725152,41.0147589
3274,NJ,-74.3306739,40.0193802
3275,NJ,-74.5805725,40.9168433
3276,NJ,-74.3730445,40.997127
3277,NY,-74.1275105,41.3451562
3278,NY,-74.1914105,41.5512819
3279,NY,-74.6661898,42.5448722
3280,NY,-74.586266,42.5820253
3281,NY,-73.6889384,42.4970937
3282,NY,-74.6308196,41.419604
3283,NY,-74.4534469,41.4419943
3284,NY,-75.5450317,42.7403118
3285,NY,-75.4221883,42.0625502
3286,NY,-74.6011134,42.8375258
3287,NY,-73.8601856,42.2597354
3289,NY,-74.0216904,41.8828137
3290,NY,-74.1074658,41.6685005
3291,NY,-73.8829227,41.3258878
3292,NY,-74.3259189,41.4028272
3294,NY,-73.7746116,42.6681589
3295,NY,-73.8404621,42.6486498
3296,NY,-73.8032519,41.6154801
3297,NY,-74.8761051,42.8290239
3298,NY,-73.7222098,42.7796839
3299,NY,-74.5645796,42.2854261
3300,NY,-73.7636861,41.3719428
3301,NY,-75.5242639,42.6177342
3302,NY,-73.4741872,42.309594
3304,NY,-75.8514281,43.1507449
3305,NY,-73.9102071,41.7297014
3306,NY,-75.6705247,43.0185448
3307,NY,-74.226108,41.6590619
3308,NY,-73.8756325,42.3094528
3309,NY,-74.0252062,43.6170508
3311,NY,-73.7700844,43.1169674
3312,NY,-74.1229864,41.9699949
3313,NY,-74.2809903,41.9682544
3314,NY,-74.009147,43.5734642
3315,NY,-73.8813553,43.1447222
3316,NY,-73.7548078,41.6755778
3317,NY,-73.9653646,41.1996263
3318,NY,-75.3332616,43.220028
3319,NY,-73.9648469,41.1952434
3320,NY,-74.0227739,41.9360444
3321,NY,-74.1935745,41.9000738
3322,NY,-73.97257,42.0955613
3323,NY,-73.9576387,42.1331254
3324,NY,-74.9461485,41.8382211
3325,NY,-74.3752673,41.6320748
3326,NY,-73.5864445,41.3277009
3327,NY,-73.8585695,41.3191613
3328,NY,-73.8033127,41.3247335
3329,NY,-73.8632123,41.2770834
3330,NY,-75.1332498,41.8510616
3331,NY,-73.9997334,41.9365783
3332,NY,-73.9622507,41.253556
3333,NY,-74.215267,41.2782756
3334,NY,-73.662515,42.7983278
3335,NY,-75.2569455,43.2425097
3336,NY,-74.0367027,41.4342951
3337,NY,-75.6185485,43.299317
3338,NY,-75.4305433,43.1809741
3339,NY,-75.2505519,42.8083412
3340,NY,-75.5508571,42.8221243
3342,NY,-74.1906011,42.9381725
3343,NY,-75.3330078,43.1578704
3344,NY,-75.4634833,43.4588002
3345,NY,-75.111342,43.5919129
3346,NY,-75.80842,42.0343568
3347,NY,-75.7488964,43.4364052
3349,NJ,-74.6750598,41.16125
3350,NJ,-74.5508703,41.2134936
3351,NY,-75.2412668,43.0958273
3352,NY,-73.9419196,42.8091772
3353,NY,-75.0737299,43.0541303
3354,NY,-73.7179774,42.8974608
3355,NY,-75.611369,42.8504348
3357,NY,-74.022025,41.4892481
3358,NJ,-74.5768905,41.1541154
3359,NY,-75.6243381,42.1786214
3360,NY,-75.7413456,42.1416726
3361,NY,-73.8682889,41.153925
3362,NY,-74.2054257,41.2392655
3363,NY,-73.9953121,42.8116197
3364,NY,-73.6445315,43.1942341
3365,NJ,-74.6019546,41.1462519
3367,NJ,-74.6506502,41.2750181
3368,NY,-73.7368345,42.6452551
3369,NY,-75.2556114,43.1081846
3370,NY,-75.2252862,43.0842508
3371,NY,-73.5134418,42.9167184
3372,NY,-74.0361849,41.1734386
3373,NY,-73.8512721,42.7013467
3374,NY,-73.7064611,42.7198753
3375,NY,-73.964852,41.1952434
3376,NY,-74.0633361,41.5228589
3377,NJ,-74.6120495,41.2059361
3378,NY,-74.9800208,42.210691
3380,NY,-73.8648927,41.1590195
3381,NY,-73.4807639,43.2421565
3382,NY,-75.3481133,43.585624
3383,NY,-74.6792706,42.9990692
3384,NY,-74.575239,42.9063024
3385,NY,-75.4125401,43.6294945
3386,NJ,-74.7473019,41.1467925
3387,NY,-74.4107913,43.4689111
3388,NY,-74.8270452,42.8962724
3389,NY,-75.062401,43.2258729
3390,NY,-75.0111133,43.1820521
3391,NY,-74.3853935,42.2072474
3392,NY,-75.2863077,43.2231316
3393,NY,-73.8825132,41.2098788
3394,NY,-73.7863773,42.2491853
3395,NY,-73.9356027,41.261211
3396,NY,-73.5695661,43.3169457
3397,NY,-73.4252099,43.1847279
3398,NY,-73.9384213,43.6343508
3399,NY,-73.8086168,43.6562149
3400,NY,-75.1170273,42.4719922
3401,NY,-75.0294381,42.7804684
3402,NY,-74.9452699,42.5902407
3403,NY,-75.0504155,42.6594784
3405,NY,-75.5138238,43.3034904
3406,NY,-73.7881415,42.6003701
3407,NY,-73.6933607,42.9072298
3408,NY,-75.2570214,43.0052493
3409,NY,-74.4979338,43.4284652
3410,NY,-74.9881085,41.6887925
3411,NY,-75.8168488,42.2140344
3412,NY,-73.7808867,42.2498105
3413,NY,-74.9647623,42.4381904
3414,NY,-74.2893583,43.3958051
3415,NY,-74.5733923,42.9133848
3416,NY,-74.6850521,42.8754446
3418,NY,-73.6834621,42.7455758
3419,NY,-74.2541102,42.5694753
3423,NY,-75.3155569,43.0015239
3428,NY,-75.0594379,41.6079833
3429,NY,-74.8559063,41.5255031
3430,NY,-75.6843402,42.9676436
3431,NY,-75.1944924,42.8854154
3432,NY,-75.0735688,43.0382693
3435,NY,-74.7861054,42.004305
3436,NY,-74.5629517,42.6341447
3437,NY,-74.0186672,42.7972606
3438,NY,-73.7325178,43.1762935
3444,NY,-73.8486528,43.1285748
3446,NY,-73.8952725,42.4720904
3447,NY,-73.8112374,42.7439879
3448,NY,-73.9621458,42.574883
3449,NY,-74.5326988,41.6908959
3450,NY,-74.5589228,42.8898332
3451,NY,-75.2523205,42.9437983
3452,NY,-75.6969297,43.2399023
3454,NY,-75.3893387,42.8508793
3455,NY,-73.7256931,42.6095042
3456,NY,-75.2755638,42.7637476
3457,NY,-74.7557506,42.7987387
3458,NY,-73.5579222,42.4404103
3459,NY,-73.5015075,42.3614028
3460,NY,-74.0446738,42.5146724
3461,NY,-74.1297305,42.4362423
3462,NY,-74.1514321,42.6222219
3463,NY,-75.333151,42.6233189
3465,NY,-73.5558679,42.1069451
3466,NY,-74.9708462,43.1409416
3467,NY,-75.452687,43.2110531
3468,NY,-75.1872253,43.3270652
3469,NY,-73.3742551,43.2295028
3470,NY,-73.3891384,43.3639143
3471,NY,-73.930569,43.4256463
3472,NY,-73.8335131,43.3079306
3473,NY,-75.3826167,42.4259869
3478,NY,-73.8318587,42.5971045
3479,NY,-73.8554763,42.5755409
3480,NY,-74.0219262,42.7043011
3481,NY,-73.8105362,42.4716674
3482,NY,-73.900051,42.5991077
3483,NY,-74.2692433,42.4873842
3484,NY,-73.445426,42.4862732
3485,NY,-73.7194201,42.2800074
3486,NY,-74.6876247,41.3789743
3493,NY,-74.0153779,41.2168075
3495,NY,-73.9511866,42.5215808
3507,NY,-75.3263253,42.4720448
3508,NY,-73.8026317,41.3979389
3509,NY,-75.2462361,42.5486359
3510,NY,-73.9662192,41.5276685
3519,NY,-73.7135401,42.9388558
3522,NY,-74.788323,43.1428071
3523,NY,-73.8317078,42.8354137
3527,NY,-73.8108755,42.7437178
3528,NY,-74.9593173,42.65909
3529,NY,-75.1726158,42.3971424
3530,NY,-73.53027,43.363069
3531,NY,-75.207297,43.4424052
3532,NY,-73.9154504,41.2888157
3535,NY,-73.8827074,41.1951729
3537,NY,-73.9917602,41.2058797
3538,NY,-75.4485877,43.2736083
3539,NY,-75.2105292,43.1273877
3540,NY,-73.506911,43.638603
3541,NY,-73.9337221,42.1236844
3542,NY,-75.3787677,43.049763
3543,NY,-73.4454678,43.6377642
3544,NY,-75.3990856,43.1157507
3545,NY,-75.2589265,43.1363248
3547,NY,-74.6875198,41.3791541
3549,NY,-75.7974792,42.0389898
3550,NY,-75.3748354,43.3122351
3551,NY,-75.6696863,43.1187639
3552,NY,-75.5045666,43.0537324
3553,NY,-74.9779258,43.3346914
3554,NY,-75.2955568,43.1227349
3555,NY,-75.7440522,43.0424717
3556,NY,-73.9096997,41.9268314
3557,NY,-73.8440274,41.5227684
3558,NY,-73.9192995,42.8521353
3560,NY,-74.1835666,41.1888063
3561,NY,-73.9379623,42.6506299
3562,NY,-74.4004125,41.4428474
3563,NY,-73.7189193,42.1773212
3564,NY,-75.7504034,43.0778693
3565,NY,-74.5921748,41.4643987
3567,NY,-73.7814057,42.1425986
3568,NY,-74.3915915,42.119805
3569,NY,-74.1457481,42.0410227
3572,NY,-73.6851623,42.7353053
3573,NY,-73.8500534,43.009705
3574,NY,-74.0117917,41.1946101
3576,NY,-73.602401,41.5523726
3577,NY,-75.1848726,43.0341321
3578,NY,-73.9140328,41.5282876
3579,NY,-73.9727367,41.4796873
3580,NJ,-74.7613879,41.3126631
3582,NY,-73.9184154,41.3592407
3584,NY,-73.898099,42.9110468
3585,NY,-74.1748999,41.3535692
3586,NY,-74.8858356,41.8062206
3587,NY,-74.4830601,41.5746957
3588,NY,-74.8387679,41.6743825
3589,NY,-73.9641016,42.7837415
3590,NY,-74.1852597,42.7355778
3591,NY,-74.0011098,42.764543
3592,NY,-74.776862,41.7503259
3593,NY,-74.6302485,41.7075679
3594,NY,-74.1409667,42.8320204
3595,NY,-73.9991137,42.8927685
3596,NY,-73.9319955,42.7802883
3597,NY,-73.7482059,42.8213449
3598,NY,-73.5965745,43.088594
3599,NY,-73.6532771,42.9389833
3600,NY,-73.9230939,41.2916811
3601,NY,-74.7974278,41.660867
3602,NY,-74.5973089,41.6302494
3603,NY,-74.990276,41.8062049
3604,NY,-73.6372657,43.2957433
3605,NY,-73.5831951,43.1042599
3606,NY,-73.7997322,42.937531
3607,NY,-73.6420027,43.0411006
3608,NY,-74.1025327,43.07986
3609,NY,-73.7890971,43.0104867
3610,NY,-75.7680733,42.1629877
3611,NY,-74.6175006,41.8475088
3612,NY,-74.679041,41.6512058
3613,NY,-74.6645013,41.7788763
3614,NY,-74.8300794,41.8989756
3615,NY,-74.7482298,41.8098478
3616,NY,-75.0175498,41.618599
3617,NY,-74.1042771,43.2178452
3618,NY,-73.8405695,43.2443434
3619,NY,-73.874967,42.9023885
3620,NY,-73.6631457,42.9362969
3621,NY,-75.6468734,42.1261671
3622,NY,-73.8585726,41.3191636
3623,NY,-73.6591456,41.2952615
3624,NY,-74.8310585,41.6855622
3625,NY,-74.6749507,41.7328214
3626,NY,-75.0300067,41.7656171
3627,NY,-74.546419,41.8461834
3628,NY,-75.8430624,42.2401224
3629,NY,-75.8736133,42.1707179
3630,NY,-73.5163275,41.2141169
3631,NY,-73.7176988,41.3128514
3632,NY,-73.9298271,41.2403713
3633,NY,-73.8285798,41.1489343
3634,NY,-74.5561848,41.9252127
3635,NY,-75.0572726,41.7675459
3636,NY,-73.6429046,41.2033979
3637,NY,-73.8615277,42.6891477
3638,NY,-73.799171,42.6917677
3639,NY,-73.5758823,43.4101807
3640,NY,-73.5029745,43.0911795
3641,NY,-73.9864962,41.231013
3642,NY,-74.1920244,41.1578815
3643,NY,-73.9888958,41.1466536
3644,NY,-74.2091394,42.4461307
3645,NY,-73.8627245,42.6295
3646,NY,-73.7951332,42.5313918
3647,NY,-73.9698733,42.6252239
3648,NY,-73.8580703,42.7392166
3649,NY,-73.8307268,42.6785175
3650,NY,-73.6439506,43.3141803
3651,NY,-73.6545972,43.5604258
3652,NY,-73.9937712,41.9531381
3653,NY,-74.0750568,41.828394
3654,NY,-74.7197033,42.3424453
3655,NY,-74.1191764,42.6694939
3656,NY,-73.965959,42.7014791
3657,NY,-73.9102995,42.7040973
3658,NY,-73.9417268,42.7402848
3659,NY,-73.8196753,42.6243378
3660,NY,-73.8344673,42.7196842
3661,NY,-74.0430729,41.9241421
3662,NY,-74.0180197,42.0156812
3663,NY,-74.0416986,41.8381393
3664,NY,-75.3774134,42.2426629
3665,NY,-75.2747795,41.9475815
3666,NY,-74.6009638,42.2073922
3667,NY,-74.4960063,42.362304
3668,NY,-74.6984674,42.0924535
3669,NY,-73.7991242,42.4738663
3670,NY,-73.7434753,42.7835286
3671,NY,-74.024954,42.7027752
3672,NY,-74.3699835,43.0146967
3673,NY,-73.9874916,42.0380957
3674,NY,-73.9973734,41.9279318
3675,NY,-73.9690234,41.9550976
3676,NY,-73.6725305,42.4162726
3677,NY,-73.7695004,42.3890132
3678,NY,-73.63812,42.6190156
3679,NY,-74.049759,41.6949939
3680,NY,-74.0492878,41.8778478
3681,NY,-74.100079,41.9983272
3682,NY,-73.517967,42.1847156
3683,NY,-73.7691937,42.2443223
3684,NY,-73.8843139,42.1326021
3685,NY,-73.5822967,42.1732951
3686,NY,-73.6004318,42.3580472
3687,NY,-75.67921,42.3657253
3688,NY,-74.8301375,41.7995917
3689,NY,-74.5624762,41.5055892
3690,NY,-74.4512998,41.6234963
3691,NY,-74.9455487,41.7329404
3692,NY,-75.0500925,41.8334898
3693,NY,-74.3331052,42.5996827
3694,NY,-74.45539,42.4685691
3696,NY,-74.3696891,41.5434101
3698,NY,-74.4659516,41.2975296
3699,NY,-74.2929818,41.6021295
3700,NY,-74.4153642,41.4100963
3701,NY,-74.1790731,41.3205554
3702,NY,-74.0127761,41.5375226
3703,NY,-73.9668448,41.3689355
3704,NY,-74.1504923,41.3092807
3705,NY,-73.7286092,41.204984
3706,NY,-73.6307445,43.5098571
3707,NY,-73.403083,43.5536138
3708,NY,-73.4025865,43.5544147
3709,NY,-73.5239049,43.1010146
3710,NY,-73.5845205,43.3029999
3711,NY,-74.2931991,41.222332
3712,NY,-73.7158859,41.7281838
3713,NY,-73.5848768,43.267908
3714,NY,-73.4878868,43.4168312
3715,NY,-73.3822994,43.0278497
3716,NY,-74.6164113,41.3706482
3717,NY,-73.9861503,41.3332683
3718,NY,-75.0054252,43.0090349
3719,NY,-74.8555229,43.0445461
3720,NY,-74.7736261,43.1026918
3721,NY,-75.1138521,42.9310667
3722,NY,-73.7734653,43.494456
3723,NY,-73.8503214,43.4943614
3724,NY,-73.6058487,43.3157995
3725,NY,-74.2440942,43.3047229
3726,NY,-73.6809671,42.9160497
3727,NY,-74.1544438,42.4055464
3728,NY,-73.983132,42.2053284
3729,NY,-74.3037608,42.2691338
3730,NY,-74.2185114,42.288677
3731,NY,-73.9422254,41.5927505
3732,NY,-73.9105023,41.8918377
3733,NY,-73.7635149,41.8303083
3734,NY,-73.5802014,41.7387545
3735,NY,-73.9670077,41.5523774
3736,NY,-73.5526559,41.8490139
3737,NY,-73.6652359,43.3288791
3738,NY,-73.7145526,43.4263533
3739,NY,-74.1810665,41.6053022
3740,NY,-74.0018796,42.1478141
3741,NY,-74.0795199,41.8448801
3742,NY,-73.9765907,41.9076523
3743,NY,-74.0795911,41.6187958
3744,NY,-74.47841,42.1315529
3745,NY,-74.2149501,41.9211579
3746,NY,-74.0843636,41.7464058
3747,NY,-74.0476269,42.3602544
3748,NY,-73.9014883,42.3550425
3749,NY,-73.8801577,42.2132058
3750,NY,-74.2707167,42.120739
3751,NY,-73.9600388,41.6584361
3752,NY,-74.1125209,41.8844457
3753,NY,-74.1249461,41.8868299
3754,NY,-74.2952794,41.7734216
3755,NY,-73.964303,41.717068
3756,NY,-75.3766087,42.9308267
3757,NY,-73.8144942,42.2608796
3758,NY,-74.6883793,43.1774379
3759,NY,-74.407316,43.0222306
3760,NY,-73.9507045,42.042871
3761,NY,-73.967156,41.8262383
3762,NY,-74.3800781,41.6683555
3763,NY,-74.1076799,41.8547768
3764,NY,-74.4421883,42.102649
3765,NY,-74.4246709,43.0053505
3766,NY,-74.7620596,43.1095956
3767,NY,-74.1881584,43.05747
3768,NY,-74.3231774,43.0511663
3769,NY,-73.779675,41.2741838
3770,NY,-73.9613939,41.2549188
3771,NY,-73.5696358,41.2751293
3772,NY,-74.794091,42.6529407
3773,NY,-75.2455946,42.3687598
3774,NY,-75.6428599,42.0779952
3775,NY,-73.5527441,41.1906403
3776,NY,-73.797444,41.190699
3777,NY,-73.6849791,41.2554427
3778,NY,-75.872261,43.0764571
3779,NY,-75.3184182,42.8132001
3780,NY,-73.6626986,41.3487555
3781,NY,-73.7645949,41.1586387
3782,NY,-73.7011713,41.2355827
3783,NY,-74.8290763,42.5473535
3784,NY,-74.3407277,41.3909774
3785,NY,-75.0599416,42.5786661
3786,NY,-74.8397585,42.6877642
3787,NY,-75.1735481,42.6467525
3788,NY,-74.6728689,42.622566
3789,NY,-75.500455,42.6785054
3790,NY,-75.596216,42.440974
3791,NY,-75.4916761,42.4048189
3792,NY,-75.7704877,42.3307485
3793,NY,-74.9858645,43.0267619
3794,NY,-75.1535361,43.0671483
3795,NY,-74.6486829,42.1499389
3796,NY,-74.8936602,42.4306878
3797,NY,-74.8446998,42.4712542
3798,NY,-74.6185822,42.148283
3799,NY,-75.280498,42.206051
3800,NY,-75.5209293,42.5317592
3801,NY,-75.6388826,42.3169539
3802,NY,-75.5271635,42.2284074
3803,NY,-74.9663711,43.0305525
3804,NY,-75.1496757,43.0993531
3805,NY,-73.8867655,42.4056572
3806,NY,-74.0213973,42.4159907
3807,NY,-74.6668808,42.3725507
3808,NY,-75.1665261,42.3390221
3809,NY,-74.9123757,42.2867961
3810,NY,-74.7900582,42.1829373
3812,NY,-73.721744,42.1238582
3813,NY,-73.7460113,42.3091366
3814,NY,-73.5566859,42.3340261
3815,NY,-73.6612855,42.4380607
3816,NY,-73.5231527,42.4099255
3817,NY,-73.7354289,42.2230115
3818,NY,-73.391741,42.4663736
3819,NY,-74.5131679,43.0507285
3820,NY,-74.1984766,43.024698
3821,NY,-74.6887836,43.0700171
3822,NY,-74.3494505,43.0529691
3825,NY,-74.5359493,43.0067512
3827,NY,-74.4870468,43.1590602
3828,NY,-75.6225703,42.5356002
3829,NY,-75.706628,43.0779505
3830,NY,-75.6532295,43.096473
3831,NY,-75.5874244,42.9745774
3832,NY,-75.7546438,42.8519416
3833,NY,-75.8663992,43.0503559
3834,NY,-75.8087181,42.3974955
3835,NY,-75.7833237,42.6457563
3836,NY,-75.3845048,42.5307086
3837,NY,-75.5707734,42.687507
3838,NY,-75.5100702,42.8992832
3839,NY,-73.6467111,41.5292912
3840,NY,-73.633645,42.6941245
3841,NY,-73.6068609,42.6439989
3842,NY,-73.4764743,42.6434409
3843,NY,-73.6483873,42.7929541
3844,NY,-73.6893351,42.5502752
3845,NY,-73.738875,42.6486825
3846,NY,-73.6110073,42.5140745
3847,NY,-73.9099032,41.7899474
3848,NY,-73.9028494,41.8286612
3849,NY,-73.6489885,42.7042785
3850,NY,-73.6228598,42.8435779
3851,NY,-73.6290015,42.5649212
3852,NY,-75.8544014,42.8491639
3853,NY,-74.1516281,42.9744709
3854,NY,-74.3426449,42.8963917
3855,NY,-74.6245649,42.9336936
3856,NY,-74.2162662,42.8850041
3857,NY,-74.1288373,42.9164901
3858,NY,-73.7204698,42.5945541
3859,NY,-73.5935857,42.7316022
3860,NY,-73.6930507,42.6588535
3861,NY,-73.929226,41.8480724
3862,NY,-73.6100112,42.7575223
3863,NY,-73.7556413,42.5294923
3864,NY,-73.6563058,42.7396316
3865,NY,-73.5491235,42.6303267
3866,NY,-74.3778701,43.0549825
3867,NY,-73.5479161,41.460657
3868,NY,-73.9648566,41.1952446
3869,NY,-73.6197236,41.3986468
3870,NY,-75.317831,42.3302962
3871,NY,-75.064266,42.4511064
3872,NY,-75.2419374,42.6979845
3873,NY,-74.9277647,42.7006193
3874,NY,-73.9385925,41.1500985
3875,NY,-73.4239944,42.8999665
3876,NY,-73.7676933,42.4807239
3877,NY,-73.587383,42.897445
3878,NY,-75.8214569,43.5324235
3879,NY,-75.2780788,43.1129584
3880,NY,-73.5376912,42.812346
3881,NY,-73.578224,42.6962155
3882,NY,-73.4846591,42.8332877
3883,NY,-73.5893777,42.9057254
3884,NY,-75.1568671,43.5325759
3885,NY,-75.5737099,43.1392824
3886,NY,-75.2215505,43.0991875
3887,NY,-75.7285523,43.199394
3888,NY,-75.6352381,43.0794908
3889,NY,-73.5118861,42.5626577
3890,NY,-73.4470399,42.769173
3891,NY,-73.80766,41.9687157
3892,NY,-73.4335086,42.9559358
3893,NY,-73.3699035,42.6925392
3894,NY,-74.623642,42.7923101
3895,NY,-74.6133591,42.4796668
3896,NY,-73.7598787,41.4724574
3897,NY,-73.9231865,41.4604168
3898,NY,-73.8667483,41.3675915
3899,NY,-73.6019791,41.5148149
3900,NY,-73.9145992,41.3294651
3901,NY,-73.9567695,41.4191712
3902,NY,-74.2606773,42.7612424
3903,NY,-74.4813696,42.677746
3904,NY,-74.0502951,42.9291491
3905,NY,-73.9413658,42.8495638
3906,NY,-73.9639324,42.8267085
3907,NY,-74.0707313,42.8208744
3908,NY,-75.693862,43.2725819
3909,NY,-75.4291145,42.9921945
3910,NY,-75.5994882,43.0723025
3911,NY,-73.7261678,41.376808
3912,NY,-74.7519604,42.592321
3913,NY,-74.7405196,41.5680227
3914,NY,-74.593881,41.7596408
3915,NY,-74.8086291,41.4791326
3916,NY,-73.8473027,42.7798709
3917,NY,-73.9266215,42.8849308
3918,NY,-74.1876923,42.7450555
3919,NY,-73.9792643,42.8494197
3920,NY,-73.8993584,42.855658
3921,NY,-74.0261732,42.9590718
3922,NY,-74.1569427,41.4264154
3923,NY,-74.7274378,41.4025051
3924,NY,-74.4789587,41.3881101
3925,NY,-73.9172131,41.6136276
3926,NY,-73.6767023,42.7890389
3927,NY,-73.7813412,43.0823516
3928,NY,-73.6942538,42.7852087
3929,NY,-73.9172183,43.0610381
3930,NY,-73.6855795,42.9043021
3931,NY,-73.8208097,42.905587
3932,NY,-74.3921576,41.4567671
3933,NY,-74.5370572,41.4747947
3934,NY,-74.009144,41.4991605
3935,NY,-74.4154563,41.4459544
3936,NY,-74.2185732,41.4822045
3937,NY,-73.7136701,42.8288253
3938,NY,-74.0317422,43.0172469
3939,NY,-73.9683063,42.9338177
3940,NY,-74.0587075,41.5496258
3941,NY,-74.1530841,41.5267472
3942,NY,-74.3893094,41.511685
3943,NY,-74.3874584,42.9664438
3944,NY,-73.9724201,41.1999674
3945,NY,-74.4480687,41.2754289
3946,NY,-74.3935215,41.718363
3948,NY,-74.5055389,41.3664809
3949,NY,-74.1896761,42.9675422
3950,NY,-74.1427071,41.3894946
3951,NY,-73.6796733,41.6583161
3952,NY,-73.871365,41.6070149
3953,NY,-73.9281761,41.580034
3954,NY,-73.9336697,41.5196032
3955,NY,-73.9667226,41.5029684
3956,NY,-73.559322,41.8070007
3957,NY,-73.9122321,42.0588859
3958,NY,-73.7022118,41.8708894
3959,NY,-73.8232376,41.7454032
3960,NY,-73.5073479,41.9538998
3961,NY,-73.6952971,41.7838416
3962,NY,-73.8534597,41.679211
3964,NY,-73.8879244,41.6965999
3965,NY,-74.132422,42.8974859
3969,NY,-74.277362,42.9413884
3970,NY,-73.4423126,42.4104232
3971,NY,-74.2394528,42.9572266
3972,NY,-74.4407351,41.5542999
3973,NY,-74.2351372,41.5272756
3974,NY,-74.0192266,42.1737079
3975,NY,-74.1460498,42.2358953
3976,NY,-73.9506551,41.9197444
3977,NY,-74.148972,41.6795023
3978,NY,-73.9353927,41.7067007
3979,NY,-74.9947818,42.0793264
3980,NY,-73.671738,41.4771821
3981,NY,-75.720216,42.5575515
3982,NY,-75.8227571,42.0913431
3984,NY,-75.7646734,42.0968308
3985,NY,-74.0330274,41.9863662
3986,NY,-73.5621795,42.8994086
3987,NY,-73.7031761,42.7229354
3988,NY,-73.8007433,42.7631559
3989,NY,-73.7586954,42.7493618
3990,NY,-73.8858734,42.7636384
3991,NY,-73.7852348,42.7150496
3992,NY,-73.7158403,42.7089538
3993,NY,-73.7247619,42.6923217
3994,NY,-73.9625895,41.5421586
3996,NY,-73.6843766,41.6116011
2000,NY,-77.6986868,42.9768213
2001,NY,-79.0477713,42.3622975
2002,NY,-78.9744231,42.1634355
2003,NY,-78.8306344,42.3564006
2004,NY,-78.3909915,42.9624054
2005,NY,-75.888864,43.2364664
2006,NY,-78.1869869,42.9959916
2007,NY,-78.7542875,42.8559597
2008,NY,-78.680573,42.8231119
2009,NY,-78.502734,43.0198197
2010,NY,-79.0131438,42.2933726
2011,NY,-78.3881539,42.1668908
2012,NY,-78.7638874,42.1528847
2013,NY,-76.0729189,42.1115497
2014,NY,-76.0682313,42.1460058
2015,NY,-78.5427524,42.6420809
2016,NY,-78.0618578,43.079877
2017,NY,-77.7955721,42.1546755
2018,NY,-76.8240641,42.6087834
2019,NY,-76.8223894,42.1279635
2020,NY,-79.3063814,42.4749722
2021,NY,-79.1981236,42.1167395
2022,NY,-79.2588859,42.2637284
2023,NY,-79.4803604,42.0752486
2024,NY,-79.4111601,42.1947191
2025,NY,-75.8951117,42.1384004
2026,NY,-76.0184641,42.11591
2027,NY,-76.0493446,42.0987902
2028,NY,-75.9425596,42.1433129
2029,NY,-75.9840825,42.2074548
2030,NY,-76.7107973,42.4508508
2031,NY,-79.0185586,42.5881103
2032,NY,-79.3226994,42.3525666
2033,NY,-79.3255638,42.100055
2034,NY,-75.8942101,42.1633011
2035,NY,-77.7931009,43.217909
2036,NY,-78.7934988,42.7916188
2037,NY,-76.1790081,42.5991449
2038,NY,-76.5512413,42.8955766
2039,NY,-78.0827545,42.8269
2040,NY,-79.1022314,42.1579486
2041,NY,-79.2384175,42.0962674
2042,NY,-79.248005,42.1931393
2043,NY,-79.1640728,42.0529394
2044,NY,-79.3329318,42.4379757
2045,NY,-79.7331821,42.1194781
2046,NY,-77.4011084,43.1812254
